Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,6409,2016,2,2015,Full Update,Full acceptance,2015,150500,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,24.27400017,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,7556,2017,2,2016,Full Update,Full acceptance,2016,127000,Adult Spawners - Natural,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,20.48399925,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,8144,2018,4,2017,Full Update,Full acceptance,2017,170900,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,27.56500053,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,9685,2019,2,2018,,Full acceptance,2018,82700,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,13.33899975,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,10882,2020,2,2019,,Full acceptance,2019,191400,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,30.87100029,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,11448,2021,2,2020,,Full acceptance,2020,240700,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,38.82300186,,
10585,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Early Hatchery,12191,2022,2,2021,,Full acceptance,2020,580300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,6200,Hatchery Escapement Goal,,93.59700012,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4764,2005,2,2004,Full Update,Full acceptance,2004,203000,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11900,Hatchery Escapement Goal,,17.05900002,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4765,2006,2,2005,Full Update,Full acceptance,2005,111600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11900,Hatchery Escapement Goal,,9.378000259,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4766,2007,2,2006,Full Update,Full acceptance,2006,156300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11900,Hatchery Escapement Goal,,13.13399982,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4767,2008,2,2007,Full Update,Full acceptance,2007,171000,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11600,Hatchery Escapement Goal,,14.74100018,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4768,2009,2,2008,Full Update,Full acceptance,2008,207600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11600,Hatchery Escapement Goal,,17.89699936,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4769,2010,2,2009,Full Update,Full acceptance,2009,374100,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11600,Hatchery Escapement Goal,,32.25,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4770,2011,2,2010,Full Update,Full acceptance,2010,263600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11600,Hatchery Escapement Goal,,22.72400093,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4771,2012,2,2011,Full Update,Full acceptance,2011,141200,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,11600,Hatchery Escapement Goal,,12.17199993,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,4772,2013,2,2012,Full Update,Full acceptance,2012,55600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,3.914999962,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,5141,2014,2,2013,Full Update,Full acceptance,2013,110700,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,7.796000004,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,6410,2015,2,2014,Full Update,Full acceptance,2014,480300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,33.82400131,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,6411,2016,2,2015,Full Update,Full acceptance,2015,91800,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,6.465000153,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,7557,2017,2,2016,Full Update,Full acceptance,2016,96100,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,6.768000126,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,8145,2018,4,2017,Full Update,Full acceptance,2017,108400,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,7.633999825,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,9686,2019,2,2018,,Full acceptance,2018,64600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,4.548999786,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,10883,2020,2,2019,,Full acceptance,2019,106100,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,7.472000122,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,11449,2021,2,2020,,Full acceptance,2020,122900,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,8.654999733,,
10584,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Columbia River Late Hatchery,12192,2022,2,2021,,Full acceptance,2021,249600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,14200,Hatchery Escapement Goal,,17.57699966,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4773,2005,2,2004,Full Update,Full acceptance,,,,,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4774,2006,2,2005,Full Update,Full acceptance,,,,,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4775,2007,2,2006,Full Update,Full acceptance,,,,,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4776,2008,2,2007,Full Update,Full acceptance,2007,19400,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4777,2009,2,2008,Full Update,Full acceptance,2008,27200,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4778,2010,2,2009,Full Update,Full acceptance,2009,40400,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4779,2011,2,2010,Full Update,Full acceptance,2010,30800,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4780,2012,2,2011,Full Update,Full acceptance,2011,23400,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,4781,2013,2,2012,Full Update,Full acceptance,2012,19800,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,5142,2014,2,2013,Full Update,Full acceptance,2013,17800,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,6412,2015,2,2014,Full Update,Full acceptance,2014,43300,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,6413,2016,2,2015,Full Update,Full acceptance,2015,17900,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,7558,2017,2,2016,Full Update,Full acceptance,2016,16000,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,8146,2018,4,2017,Full Update,Full acceptance,2017,31200,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,9687,2019,2,2018,,Full acceptance,2018,29700,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,10902,2020,2,2019,,Full acceptance,2019,34100,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,11447,2021,2,2020,,Full acceptance,2020,37100,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10586,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Lower Columbia Natural,12193,2022,2,2021,,Full acceptance,2021,70500,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4792,2005,2,2004,Full Update,Full acceptance,2004,634600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4793,2006,2,2005,Full Update,Full acceptance,2005,443100,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4794,2007,2,2006,Full Update,Full acceptance,2006,440600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4795,2008,2,2007,Full Update,Full acceptance,2007,476500,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4796,2009,2,2008,Full Update,Full acceptance,2008,565400,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4797,2010,2,2009,Full Update,Full acceptance,2009,1066200,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4798,2011,2,2010,Full Update,Full acceptance,2010,551300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4799,2012,2,2011,Full Update,Full acceptance,2011,442300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,4800,2013,2,2012,Full Update,Full acceptance,2012,182300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,5144,2014,2,2013,Full Update,Full acceptance,2013,316900,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,6414,2015,2,2014,Full Update,Full acceptance,2014,1263600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,6415,2016,2,2015,Full Update,Full acceptance,2015,251700,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,7559,2017,2,2016,Full Update,Full acceptance,2016,233800,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,8147,2018,4,2017,Full Update,Full acceptance,2017,284800,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,9689,2019,2,2018,,Full acceptance,2018,149400,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,10903,2020,2,2019,,Full acceptance,2019,300500,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,11450,2021,2,2020,,Full acceptance,2020,369600,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
11874,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Hatchery,12194,2022,2,2021,,Full acceptance,2021,841300,Adult Spawners - Hatchery,Escapement,,Smsy not applicable to hatchery stocks,,Smsy not applicable to hatchery stocks,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4806,2005,2,2004,Full Update,Full acceptance,2004,167700,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4807,2006,2,2005,Full Update,Full acceptance,2005,133200,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4808,2007,2,2006,Full Update,Full acceptance,2006,109500,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4809,2008,2,2007,Benchmark,Full acceptance,2007,51900,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4805,2009,2,2008,Benchmark,Full acceptance,2008,165300,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4810,2010,2,2009,Full Update,Full acceptance,2009,232900,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4811,2011,2,2010,Full Update,Full acceptance,2010,253800,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4812,2012,2,2011,Full Update,Full acceptance,2011,315700,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
10583,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161977,Oncorhynchus kisutch,Coho salmon,Oregon Production Index Area: Oregon Coast Natural,4813,2013,2,2012,Full Update,Full acceptance,2012,101300,Adult Spawners - Natural,Escapement,,Undefined - ESA Listed,,Undefined - ESA Listed,,,,
